1662330000,B_24424,61154,B_123997,55962,0.16664610930739193,US Dollar,0.16664610930739193,US Dollar,Credit Card,0
1662838140,B_2591,93258,B_210617,118847,0.11460293544271391,Euro,0.11460293544271391,Euro,Wire,0
1662691080,B_11030,40803,B_132445,412976,0.3216071907220841,US Dollar,0.3216071907220841,US Dollar,Credit Card,0
1662038340,B_7,186613,B_120292,187291,0.12740386513029978,UK Pound,0.12740386513029978,UK Pound,Wire,0
1662555660,B_16649,175145,B_10,295419,0.28796370394993565,Ruble,0.28796370394993565,Ruble,Credit Card,0
1662670980,B_2591,97271,B_14290,99601,0.1827773914183729,Euro,0.1827773914183729,Euro,Credit Card,0
1662699720,B_117,286662,B_137218,213248,0.1718003622381538,Swiss Franc,0.1718003622381538,Swiss Franc,Credit Card,0
1662690660,B_10,114,B_12381,22291,0.29021092648572705,US Dollar,0.29021092648572705,US Dollar,Cheque,0
1661983980,B_230257,130287,B_230257,130287,0.10650241402841962,Euro,0.10650241402841962,Euro,Reinvestment,0
1662015780,B_115976,308335,B_115976,308335,0.0976298434656732,Euro,0.0976298434656732,Euro,Reinvestment,0
1662141120,B_1502,92147,B_1669,97333,0.2645197370664288,Euro,0.2645197370664288,Euro,Credit Card,0
1662390720,B_11904,5339,B_14387,30415,0.2288155353363352,US Dollar,0.2288155353363352,US Dollar,Cheque,0
1661984940,B_18902,89902,B_18902,89902,0.10902810970644915,US Dollar,0.10902810970644915,US Dollar,Reinvestment,0
1662439440,B_4,148299,B_14,148407,0.3603203287963628,Yuan,0.3603203287963628,Yuan,Cheque,0
1661998140,B_9,259955,B_116781,176560,0.5531966263834768,Ruble,0.5531966263834768,Ruble,Cheque,0
1662122400,B_210617,263830,B_16354,119908,0.20234510126794564,Euro,0.20234510126794564,Euro,Cheque,0
1662600420,B_240243,217398,B_41165,222527,0.22238742116727836,Swiss Franc,0.22238742116727836,Swiss Franc,Cheque,0
1662438660,B_11056,94611,B_151338,312794,0.13597526874521404,Euro,0.13597526874521404,Euro,Cheque,0
1662092700,B_1688,3157,B_1241,272829,0.25055620695371633,US Dollar,0.25055620695371633,US Dollar,Cash,0
1662455760,B_3420,396736,B_11318,360247,0.1049728904073592,US Dollar,0.1049728904073592,US Dollar,Wire,0
1662356880,B_26463,263941,B_31809,128109,0.2713006800901372,Euro,0.2713006800901372,Euro,ACH,0
1662060480,B_16678,375637,B_16678,375637,0.5806951891509845,Ruble,0.5806951891509845,Ruble,Reinvestment,0
1662565560,B_214,191976,B_25665,193786,0.27741484326077415,Canadian Dollar,0.27741484326077415,Canadian Dollar,Cheque,0
1662404700,B_9,175271,B_9,175271,0.4487324154709997,Ruble,0.4487324154709997,Ruble,Cheque,0
1662003060,B_13667,168634,B_13667,168634,0.24609642223865102,Rupee,0.24609642223865102,Rupee,Reinvestment,0
1662077040,B_10,1935,B_1588,314644,0.3470970002998403,US Dollar,0.3470970002998403,US Dollar,Cheque,0
1662063660,B_24144,111833,B_26860,389589,0.16286711758115224,Euro,0.16286711758115224,Euro,Cheque,0
1662443520,B_1688,2009,B_22828,7624,0.4947516939220768,US Dollar,0.4947516939220768,US Dollar,ACH,0
1662733680,B_70,103,B_19601,90825,0.28333164345655487,US Dollar,0.28333164345655487,US Dollar,Cheque,0
1662036720,B_70,103,B_113685,350199,0.27900758257987457,US Dollar,0.27900758257987457,US Dollar,Cheque,0
1662484680,B_3051,292851,B_227143,490686,0.2609856404199661,US Dollar,0.2609856404199661,US Dollar,Cheque,0
1662436140,B_70,213049,B_116,300696,0.3498945202364936,Swiss Franc,0.3498945202364936,Swiss Franc,Cheque,0
1662106800,B_70,103,B_1467,11715,0.2742075805994616,US Dollar,0.2742075805994616,US Dollar,Cash,0
1662450600,B_70,103,B_111631,297224,0.2667854016526032,US Dollar,0.2667854016526032,US Dollar,Cash,0
1662410340,B_20,275426,B_14,149755,0.3899972823767125,Yuan,0.3899972823767125,Yuan,Credit Card,0
1662068160,B_133452,206067,B_33759,286517,0.266254612563556,Mexican Peso,0.266254612563556,Mexican Peso,ACH,0
1662119820,B_6,296593,B_11,101007,0.26422524842492906,Euro,0.26422524842492906,Euro,ACH,1
1662717240,B_332816,475568,B_33750,352814,0.3025309285215467,Mexican Peso,0.3025309285215467,Mexican Peso,Credit Card,0
1662339000,B_4600,289341,B_14290,247389,0.22183004029642844,Euro,0.22183004029642844,Euro,Credit Card,0
1661983560,B_21174,102665,B_12,91456,0.2874323614935928,Euro,0.2874323614935928,Euro,ACH,1
1661984760,B_117299,36600,B_117299,36600,0.4292019149240828,US Dollar,0.4292019149240828,US Dollar,Reinvestment,0
1662035400,B_2591,246539,B_2591,246539,0.16923833393001927,Euro,0.16923833393001927,Euro,Reinvestment,0
1661983380,B_212818,170197,B_113090,170195,0.56363269459485,Rupee,0.56363269459485,Rupee,Cheque,0
1662055620,B_70,91402,B_1522,307896,0.1796570729838086,Euro,0.1796570729838086,Euro,Cheque,0
1662163020,B_12561,99812,B_5365,392618,0.23865636545061347,Euro,0.23865636545061347,Euro,Cheque,0
1662725100,B_25202,192589,B_25202,192904,0.24388607582086924,Canadian Dollar,0.24388607582086924,Canadian Dollar,Credit Card,0
1662588900,B_13345,141828,B_138832,144083,0.13522116708502105,Euro,0.13522116708502105,Euro,Credit Card,0
1662031200,B_154148,241392,B_153502,243819,0.00409788737614588,Bitcoin,0.00409788737614588,Bitcoin,Bitcoin,0
1662086820,B_229227,352056,B_30380,270293,0.30070540333546825,Yuan,0.30070540333546825,Yuan,Cheque,0
1662789300,B_122405,317996,B_121580,188269,0.23609890561031263,UK Pound,0.23609890561031263,UK Pound,Credit Card,0
1662410340,B_125633,194239,B_126094,309413,0.4671532687382269,Canadian Dollar,0.4671532687382269,Canadian Dollar,ACH,0
1662718620,B_1,4112,B_2385,256397,0.47786276950553924,US Dollar,0.47786276950553924,US Dollar,Cheque,0
1662028860,B_70,91402,B_117698,114697,0.33472462264541963,Euro,0.33472462264541963,Euro,Cheque,0
1662168240,B_1665,97101,B_2591,97106,0.2823704339776494,Euro,0.2823704339776494,Euro,ACH,0
1662736560,B_33759,295995,B_235226,209060,0.42286781508081583,Mexican Peso,0.42286781508081583,Mexican Peso,ACH,0
1662814500,B_70,103,B_1292,301505,0.30834149814830275,US Dollar,0.30834149814830275,US Dollar,Credit Card,0
1661983380,B_111764,77377,B_111764,77377,0.20096584387095756,US Dollar,0.20096584387095756,US Dollar,Reinvestment,0
1662726240,B_35093,470770,B_3489,128230,0.19855705906500698,Euro,0.19855705906500698,Euro,Credit Card,0
1662533580,B_70,91402,B_19023,143724,0.4751148577948677,Euro,0.4751148577948677,Euro,Cheque,0
1662303360,B_15723,48280,B_115249,335545,0.2947416164852509,US Dollar,0.2947416164852509,US Dollar,Cheque,0
1661983200,B_1,5595,B_1,5595,0.33330518664292935,US Dollar,0.33330518664292935,US Dollar,Reinvestment,0
1662336180,B_16011,128662,B_23344,502663,0.22247247288128477,Euro,0.22247247288128477,Euro,Cheque,0
1662562320,B_26,182998,B_22155,184699,0.33606100417476936,UK Pound,0.33606100417476936,UK Pound,Cheque,0
1662013080,B_1,90,B_1362,393986,0.27434880273386897,US Dollar,0.27434880273386897,US Dollar,Credit Card,0
1662390780,B_137335,343589,B_130596,389152,0.21437175029612515,US Dollar,0.21437175029612515,US Dollar,Credit Card,0
1662336060,B_70,91402,B_20727,118749,0.2397449792681073,Euro,0.2397449792681073,Euro,Cash,0
1661988180,B_70,182921,B_220541,270915,0.18596201913911412,UK Pound,0.18596201913911412,UK Pound,Cheque,0
1662702660,B_70,158259,B_10656,390140,0.593772224315937,Yen,0.593772224315937,Yen,Cheque,0
1662526980,B_13029,169521,B_3,172508,0.7157080022689103,Rupee,0.7157080022689103,Rupee,Cheque,0
1661994840,B_29794,275338,B_130902,145531,0.21926611285830386,Euro,0.21926611285830386,Euro,ACH,1
1662147840,B_22736,287561,B_221374,39575,0.5015917608268885,US Dollar,0.5015917608268885,US Dollar,Cheque,0
1661984100,B_1674,2387,B_1674,2387,0.4323373864948627,US Dollar,0.4323373864948627,US Dollar,Reinvestment,0
1662517920,B_22345,323284,B_11474,268686,0.2845774266675929,US Dollar,0.2845774266675929,US Dollar,Cheque,0
1661999760,B_20846,289826,B_20846,289826,0.09858640549264198,Euro,0.09858640549264198,Euro,Reinvestment,0
1662423840,B_3698,354578,B_210404,90575,0.14446966171136022,US Dollar,0.14446966171136022,US Dollar,ACH,0
1661983320,B_36667,63554,B_36667,63554,0.32778387348081783,US Dollar,0.32778387348081783,US Dollar,Reinvestment,0
1662109020,B_1420,315188,B_218885,59801,0.06867298285907261,US Dollar,0.06867298285907261,US Dollar,Wire,0
1662759600,B_70,103,B_28771,251243,0.20486546211205361,US Dollar,0.20486546211205361,US Dollar,Credit Card,0
1662124320,B_11471,7027,B_221868,505260,0.06263207104627715,US Dollar,0.06263207104627715,US Dollar,Wire,0
1662726120,B_12004,103002,B_12004,103002,0.4074682604478119,Swiss Franc,0.4049500505788742,Euro,ACH,0
1662170220,B_124,237984,B_126,238283,0.09924740991649246,Bitcoin,0.09924740991649246,Bitcoin,Bitcoin,0
1661983380,B_70,103,B_11474,346422,0.37128986430044225,US Dollar,0.37128986430044225,US Dollar,Credit Card,1
1662025140,B_22575,186269,B_22575,186269,0.25718036294512947,UK Pound,0.25718036294512947,UK Pound,Reinvestment,0
1662639360,B_220,8906,B_1467,26682,0.3315642961879444,US Dollar,0.3315642961879444,US Dollar,Cheque,0
1662709320,B_70,191055,B_227406,249044,0.20282285191251948,Canadian Dollar,0.20282285191251948,Canadian Dollar,Cheque,0
1662727200,B_70,103,B_15980,405420,0.17525429184939478,US Dollar,0.17525429184939478,US Dollar,Credit Card,0
1662081360,B_34568,428623,B_218472,503371,0.21527494415290174,US Dollar,0.21527494415290174,US Dollar,Cheque,0
1662185220,B_10,176758,B_16792,176579,0.38474003579333776,Ruble,0.38474003579333776,Ruble,Credit Card,0
1661983920,B_27217,136021,B_238387,290110,0.1228197601411698,Euro,0.1228197601411698,Euro,Credit Card,0
1662138540,B_2627,15181,B_2627,15181,0.34311786936898253,Brazil Real,0.2805845905347176,US Dollar,ACH,0
1662702300,B_126783,54361,B_250814,87474,0.13106055597207406,US Dollar,0.13106055597207406,US Dollar,ACH,0
1662119760,B_43049,224738,B_44650,388038,0.30906711540990306,Shekel,0.30906711540990306,Shekel,Credit Card,0
1662527880,B_5175,108614,B_27684,137818,0.41713554389995366,Euro,0.41713554389995366,Euro,ACH,0
1662537360,B_13057,289438,B_46227,503191,0.20552593904445485,Euro,0.20552593904445485,Euro,Credit Card,0
1662481440,B_217096,300012,B_17554,505844,0.45733341465832505,Ruble,0.45733341465832505,Ruble,ACH,0
1662626940,B_220,1228,B_4866,15057,0.31763092772947676,US Dollar,0.31763092772947676,US Dollar,Cheque,0
1662012600,B_1,523,B_1601,10516,0.3087910982708878,US Dollar,0.3087910982708878,US Dollar,ACH,0
1662398520,B_1490,118322,B_3655,107703,0.17608996154265885,Euro,0.17608996154265885,Euro,Cheque,0
1662009360,B_2053,310652,B_26024,261978,0.16429266722586505,US Dollar,0.16429266722586505,US Dollar,Credit Card,0
1662396960,B_15,202052,B_6,271329,0.3058977123880489,Australian Dollar,0.3058977123880489,Australian Dollar,Cheque,0
1662551940,B_21,285548,B_24,162469,0.2657995245519524,Yen,0.2657995245519524,Yen,Cash,0
1662674880,B_43049,309909,B_243897,226372,0.3424505078830765,Shekel,0.3424505078830765,Shekel,Cheque,0
1662094740,B_22,289152,B_5328,120988,0.28358397798234075,Euro,0.28358397798234075,Euro,Credit Card,0
1661989980,B_118180,179260,B_117143,179261,0.4360593605937502,Ruble,0.4360593605937502,Ruble,ACH,1
1662647220,B_217680,56529,B_1457,73197,0.262834344416984,US Dollar,0.262834344416984,US Dollar,Credit Card,0
1662453420,B_23885,339281,B_221891,514705,0.3070332264168848,US Dollar,0.3070332264168848,US Dollar,ACH,0
1662100080,B_36410,443478,B_1916,324584,0.15404463564107845,Euro,0.15404463564107845,Euro,Cash,0
1662131520,B_244192,230225,B_245558,282239,0.3998930899431524,Shekel,0.3998930899431524,Shekel,Cash,0
1662607560,B_11471,400344,B_135403,293599,0.24850099315667706,US Dollar,0.24850099315667706,US Dollar,Credit Card,0
1662696480,B_33998,483133,B_17327,513979,0.17140622496044655,US Dollar,0.17140622496044655,US Dollar,Credit Card,0
1662694740,B_24963,269782,B_16643,117318,0.2799916310522079,Euro,0.2799916310522079,Euro,Credit Card,0
1662704580,B_32911,462062,B_2591,246539,0.1440429268570254,Euro,0.1440429268570254,Euro,Cheque,0
1662051240,B_11852,369042,B_214100,386636,0.3667508080561292,Euro,0.3667508080561292,Euro,Credit Card,0
1662843780,B_1688,273685,B_141045,506374,0.16628913120234273,US Dollar,0.16628913120234273,US Dollar,Credit Card,0
1662532380,B_14387,36062,B_130584,257884,0.4612403209426491,US Dollar,0.4612403209426491,US Dollar,ACH,0
1662160560,B_70,237784,B_254595,366822,0.0027058040299685294,Bitcoin,0.0027058040299685294,Bitcoin,Bitcoin,0
1662145260,B_15,310162,B_154605,509795,0.003155249527829786,Bitcoin,0.003155249527829786,Bitcoin,Bitcoin,0
1662063900,B_70,182921,B_220572,185332,0.3719548648734458,UK Pound,0.3719548648734458,UK Pound,Cheque,0
1662547200,B_116845,397410,B_237354,72938,0.2515691228358632,US Dollar,0.2515691228358632,US Dollar,Cheque,0
1662688860,B_70,224532,B_142950,230913,0.2548208961554068,Shekel,0.2548208961554068,Shekel,Cheque,0
1662675720,B_16535,335518,B_2845,386020,0.315989821819784,US Dollar,0.315989821819784,US Dollar,Cheque,0
1662179520,B_6,313162,B_13154,167763,0.4768094654464435,Rupee,0.4768094654464435,Rupee,Cheque,0
1662750660,B_70,224532,B_1198,227740,0.3038060819069173,Shekel,0.3038060819069173,Shekel,Credit Card,0
1662023040,B_11402,165076,B_11402,165076,0.37381903156342483,Yen,0.37381903156342483,Yen,Reinvestment,0
1662330540,B_22806,131924,B_251027,145133,0.1715161394955849,Euro,0.1715161394955849,Euro,Credit Card,0
1662668940,B_121698,495085,B_136823,82700,0.3042834350881315,US Dollar,0.3042834350881315,US Dollar,ACH,0
1662759660,B_115,260687,B_29,260631,0.4779753795816584,Brazil Real,0.4779753795816584,Brazil Real,ACH,0
1662354300,B_1420,388701,B_6010,47941,0.27582511682449934,US Dollar,0.27582511682449934,US Dollar,Cheque,0
1662800280,B_245090,229048,B_45701,231530,0.21737763869415566,Shekel,0.21737763869415566,Shekel,Cheque,0
1662090900,B_328926,436651,B_28237,200214,0.16610748985734664,Australian Dollar,0.16610748985734664,Australian Dollar,Credit Card,0
1662307440,B_148350,237440,B_50528,282326,0.3611160746266401,Saudi Riyal,0.3611160746266401,Saudi Riyal,ACH,1
1662663060,B_135104,271513,B_135155,210960,0.3191666038932114,Brazil Real,0.3191666038932114,Brazil Real,Credit Card,0
1662170040,B_129974,245978,B_241869,250045,0.33111705401443253,Swiss Franc,0.33111705401443253,Swiss Franc,ACH,1
1662484320,B_1669,280463,B_131687,395434,0.1546247782723066,Euro,0.1546247782723066,Euro,Cash,0
1662154020,B_3385,485801,B_513,422519,0.20096306800799366,US Dollar,0.20096306800799366,US Dollar,Credit Card,0
1661988420,B_2952,11872,B_21174,79728,0.31028196046480727,US Dollar,0.31028196046480727,US Dollar,Cheque,0
1662069060,B_254242,242059,B_254242,242059,5.408521253400591e-05,Bitcoin,5.408521253400591e-05,Bitcoin,Bitcoin,0
1662112980,B_324769,454697,B_24161,347060,0.18684872624232982,US Dollar,0.18684872624232982,US Dollar,ACH,0
1661983440,B_137079,155378,B_137079,155378,0.17649109675210084,Yuan,0.17649109675210084,Yuan,Reinvestment,0
1662309060,B_1601,370237,B_1457,12776,0.20584139817002897,US Dollar,0.20584139817002897,US Dollar,Credit Card,0
1662589320,B_135290,78034,B_26024,268455,0.08141967218001209,US Dollar,0.08141967218001209,US Dollar,Credit Card,0
1662265380,B_1665,250633,B_12893,27587,0.3356946344612661,US Dollar,0.3356946344612661,US Dollar,Credit Card,0
1662021780,B_28416,254935,B_29645,505175,0.33208054003956655,Australian Dollar,0.33208054003956655,Australian Dollar,Credit Card,0
1662205260,B_239453,215196,B_240243,215712,0.21396146119229043,Swiss Franc,0.21396146119229043,Swiss Franc,Credit Card,0
1662134580,B_331865,472441,B_19477,390042,0.2864919396228973,Yuan,0.2864919396228973,Yuan,ACH,0
1661983680,B_13554,96640,B_20248,116138,0.5559860220666782,Euro,0.5559860220666782,Euro,Cheque,0
1662154260,B_54642,241410,B_152627,241902,0.000247449728923919,Bitcoin,0.000247449728923919,Bitcoin,Bitcoin,0
1662191940,B_240229,305465,B_243017,282062,0.20710216706662643,Swiss Franc,0.20710216706662643,Swiss Franc,Credit Card,0
1662588180,B_8595,46563,B_1,350940,0.06656004743957623,US Dollar,0.06656004743957623,US Dollar,Credit Card,0
1662533040,B_10,209576,B_29,209851,0.29194597993737204,Brazil Real,0.29194597993737204,Brazil Real,ACH,0
1662038040,B_338809,371837,B_338809,371837,0.2673617943855729,Euro,0.2673617943855729,Euro,Reinvestment,0
1662332760,B_15,248105,B_210292,160697,0.48041230058230633,Yen,0.48041230058230633,Yen,Cheque,0
1661983320,B_16606,77699,B_16606,77699,0.11594131142121664,US Dollar,0.11594131142121664,US Dollar,Reinvestment,0
1661984820,B_228321,57847,B_228321,57847,0.2984676985702831,US Dollar,0.2984676985702831,US Dollar,Reinvestment,0
1662343800,B_1490,93007,B_12561,107240,0.1878601004962013,Euro,0.1878601004962013,Euro,Cash,0
1662279060,B_12719,7974,B_16586,297031,0.4500774863350154,US Dollar,0.4500774863350154,US Dollar,Cheque,0
1662371040,B_908,13161,B_5836,24829,0.1916711774117188,US Dollar,0.1916711774117188,US Dollar,Cheque,0
1662760380,B_1729,6390,B_1467,244538,0.10614042397995815,US Dollar,0.10614042397995815,US Dollar,ACH,0
1662132240,B_1,257,B_3242,17694,0.20662116990623952,US Dollar,0.20662116990623952,US Dollar,ACH,0
1662757680,B_70,197619,B_129200,393367,0.5478657026637499,Australian Dollar,0.5478657026637499,Australian Dollar,Cash,0
1662596040,B_4866,388369,B_11296,298286,0.21967609886716566,US Dollar,0.21967609886716566,US Dollar,Credit Card,0
1662511620,B_10,175418,B_217824,387445,0.4635035340540742,Ruble,0.4635035340540742,Ruble,Cash,0
1662679740,B_3881,348243,B_243837,498652,0.1837581245050639,Euro,0.1837581245050639,Euro,Cheque,0
1662799680,B_513,338654,B_513,338654,0.23408216048013783,Euro,0.23980187487252835,US Dollar,ACH,0
1662126540,B_35209,464903,B_24850,100221,0.25621999087803876,Euro,0.25621999087803876,Euro,Credit Card,0
1662014640,B_18135,264829,B_18135,264829,0.18094302822894678,Yuan,0.18094302822894678,Yuan,Reinvestment,0
1662643620,B_3881,100437,B_25382,381293,0.22891236368100956,Euro,0.22891236368100956,Euro,Cheque,0
1662034200,B_22164,6323,B_17732,268124,0.1950562961880356,US Dollar,0.1950562961880356,US Dollar,Cheque,0
1662032220,B_211050,42843,B_211050,42843,0.2731726100826827,US Dollar,0.2731726100826827,US Dollar,Reinvestment,0
1661992440,B_20486,189882,B_20486,189882,0.323357902828019,UK Pound,0.323357902828019,UK Pound,Reinvestment,0
1662049620,B_44650,342260,B_44650,342260,0.1738062792624765,Shekel,0.1738062792624765,Shekel,Reinvestment,0
1662045840,B_8805,383602,B_218885,507777,0.2556149433093758,US Dollar,0.2556149433093758,US Dollar,ACH,0
1662674760,B_44565,409553,B_243897,296453,0.4062653302971528,Shekel,0.4062653302971528,Shekel,Wire,0
1662024660,B_10,175443,B_16678,175604,0.32091584273506923,Ruble,0.32091584273506923,Ruble,Credit Card,0
1662543540,B_249118,235801,B_118,236942,0.2787914801838164,Saudi Riyal,0.2787914801838164,Saudi Riyal,Cheque,0
1662765360,B_28,197970,B_19,198050,0.21019791905311466,Australian Dollar,0.21019791905311466,Australian Dollar,Cheque,0
1662666660,B_4766,311671,B_21550,51276,0.2467640520517486,US Dollar,0.2467640520517486,US Dollar,Cash,0
1662548940,B_10,362,B_1292,1637,0.1734097404164583,US Dollar,0.1734097404164583,US Dollar,Credit Card,0
1662056940,B_11107,25266,B_241213,82320,0.5817563216785547,US Dollar,0.5817563216785547,US Dollar,Cheque,0
1662485940,B_70,91402,B_27920,405883,0.47461277748320074,Euro,0.47461277748320074,Euro,Cheque,0
1662201480,B_1,339761,B_1601,76661,0.06779833754330421,US Dollar,0.06779833754330421,US Dollar,Cash,0
1662735060,B_70,182921,B_121987,185699,0.31092992236599115,UK Pound,0.31092992236599115,UK Pound,Cheque,0
1662040500,B_4,175648,B_217125,177286,0.31434310912998503,Ruble,0.31434310912998503,Ruble,Cheque,0
1662071820,B_13264,10262,B_24132,17957,0.18391420258901803,US Dollar,0.18391420258901803,US Dollar,Credit Card,0
1662343680,B_19542,125782,B_1024,133524,0.41615179420616605,Euro,0.41615179420616605,Euro,Cash,0
1662009180,B_15,249186,B_228101,199829,0.3762911971142742,Australian Dollar,0.3762911971142742,Australian Dollar,Credit Card,0
1662393420,B_29404,293737,B_51182,263389,0.2972689585727829,US Dollar,0.2972689585727829,US Dollar,Credit Card,0
1662329040,B_45601,229980,B_143493,230574,0.3288798078305324,Shekel,0.3288798078305324,Shekel,Credit Card,0
1662743580,B_15,237924,B_55188,327072,0.0008279091391922657,Bitcoin,0.0008279091391922657,Bitcoin,Bitcoin,0
1662692760,B_22775,111890,B_117660,113441,0.28081371679082756,Euro,0.28081371679082756,Euro,Cheque,0
1662044880,B_2467,96297,B_1501,328768,0.19819024851199557,Euro,0.19819024851199557,Euro,Cheque,0
1661986440,B_16163,41824,B_16163,41824,0.06845629843004701,US Dollar,0.06845629843004701,US Dollar,Reinvestment,0
1662568260,B_16678,175536,B_4,175660,0.3543604837192332,Ruble,0.3543604837192332,Ruble,Credit Card,0
1662690480,B_1068,6677,B_29089,404919,0.2585244999792432,US Dollar,0.2585244999792432,US Dollar,Credit Card,0
1662449640,B_11,328569,B_410,92872,0.14236813267556375,Euro,0.14236813267556375,Euro,Cash,0
1662103980,B_27755,198117,B_6,502748,0.29872414226502725,Australian Dollar,0.29872414226502725,Australian Dollar,Credit Card,0
1662715800,B_245558,229091,B_245668,318677,0.24727886082371572,Shekel,0.24727886082371572,Shekel,Credit Card,0
1662491100,B_70,91402,B_15643,501188,0.2730387925188906,Euro,0.2730387925188906,Euro,Credit Card,0
1662166620,B_21940,66586,B_14433,413137,0.4670616273052041,US Dollar,0.4670616273052041,US Dollar,Wire,0
1662141720,B_12,302970,B_11,93772,0.07812364029762177,Euro,0.07812364029762177,Euro,Cash,0
1662041280,B_130219,69528,B_29089,84181,0.20078078296025195,US Dollar,0.20078078296025195,US Dollar,Credit Card,0
1662650160,B_11405,8018,B_3229,251544,0.2201615297025218,US Dollar,0.2201615297025218,US Dollar,Credit Card,0
1662133740,B_238190,216322,B_39556,218990,0.30235209343302716,Swiss Franc,0.30235209343302716,Swiss Franc,Credit Card,0
1662604860,B_16031,399931,B_6129,405188,0.532822376506666,US Dollar,0.532822376506666,US Dollar,Cash,0
1662122460,B_116,266260,B_139793,223533,0.4530057384127063,Swiss Franc,0.4530057384127063,Swiss Franc,Cheque,0
1662209940,B_23344,99125,B_5466,294376,0.2558268762323002,Euro,0.2558268762323002,Euro,ACH,0
1662413100,B_1244,354210,B_17400,68182,0.31249434417459426,US Dollar,0.31249434417459426,US Dollar,Cheque,0
1661991720,B_21611,11241,B_21611,11241,0.09422726745463222,US Dollar,0.09422726745463222,US Dollar,Reinvestment,0
1662157680,B_17120,176843,B_16787,180815,0.32797410322609066,Ruble,0.32797410322609066,Ruble,Credit Card,0
1662462360,B_12,301818,B_1588,492904,0.25529700884630296,US Dollar,0.25529700884630296,US Dollar,Credit Card,0
1662136500,B_18951,116151,B_46354,381228,0.30926643193335523,Euro,0.30926643193335523,Euro,Cheque,0
1662232320,B_28,348827,B_119742,265517,0.5387019591207396,Ruble,0.5387019591207396,Ruble,ACH,0
1662606900,B_2385,261886,B_1412,22158,0.3039595093164966,US Dollar,0.3039595093164966,US Dollar,Cheque,0
1662727860,B_142950,226960,B_113,500743,0.22631814260526478,Shekel,0.22631814260526478,Shekel,Credit Card,0
1661983500,B_231744,206207,B_231744,206207,0.5935391059279778,Mexican Peso,0.5935391059279778,Mexican Peso,Reinvestment,0
1661984580,B_231004,84033,B_21940,84032,0.2938375964264524,US Dollar,0.2938375964264524,US Dollar,ACH,1
1661985180,B_21387,139134,B_21387,139135,0.2922913034217414,Euro,0.2922913034217414,Euro,ACH,1
1662402060,B_214,352601,B_25665,281492,0.28103928080832574,Canadian Dollar,0.28103928080832574,Canadian Dollar,Credit Card,0
1662607020,B_70,103,B_1244,257146,0.02540429738928941,US Dollar,0.02540429738928941,US Dollar,Cash,0
1662481560,B_4,151974,B_14,315160,0.4292473154835788,Yuan,0.4292473154835788,Yuan,Cheque,0
1662677520,B_26,183120,B_124203,508419,0.26628376249418123,UK Pound,0.26628376249418123,UK Pound,Cheque,0
1662383040,B_220504,359427,B_23370,190584,0.24188622698452844,UK Pound,0.24188622698452844,UK Pound,ACH,0
1662017820,B_1502,91922,B_1547,93874,0.19790587919024824,Euro,0.19790587919024824,Euro,Credit Card,0
1662454140,B_15,159325,B_110057,384437,0.29056838649715067,Yen,0.29056838649715067,Yen,Credit Card,0
